time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,0.11598134750680306,1.6530047960261127,17.44259001958068,0.16174888583699154,6.142981560317256,0.0,0.7234270847161761,1.8869981124598811,4.827983554632666,0.12584539265992123,-0.12597496610311812,0.0,449.68421982404556,450.8982519658593,448.7127329601285,448.72198688346407
2.640000000000002,0.16237541629299548,1.769582816884486,17.7353083688084,0.1696846096890221,6.1359236420376995,0.0,0.8237039455674368,1.9995855408534793,4.928447179188274,0.1427124851758702,-0.10472326004533555,0.0,465.4336415026526,467.0821510822166,465.5294226865647,466.86253941045726
2.700000000000002,0.21491142077249603,1.893054692388706,18.033888324536708,0.17805720770545452,6.129788504713115,0.0,0.9280368590956635,2.1168520775106976,5.023355724878259,0.1323113369821766,-0.0977225705950388,0.0,465.2793484525592,465.8186168020949,467.4373341057764,466.64295575806824
2.760000000000002,0.2733525188546221,2.0231721874714355,18.335078377322485,0.18590828008007598,6.124085490872627,0.0,1.0204762382167831,2.2210042771813807,5.01595397150838,0.12776171047868773,-0.09018305639649482,0.0,435.2482804131943,435.87102075560665,435.47547214980455,435.1107649233221
2.820000000000002,0.3374580543173365,2.159688601391185,18.6359062868341,0.19327345856383982,6.119349408407121,0.0,1.1167796464770772,2.330111695809544,5.011266161477816,0.11016754596034739,-0.06273008581283489,0.0,436.31280179752366,438.59373616358386,437.5171377969268,436.0633333318402
2.880000000000002,0.40757213075115334,2.303044646859541,18.937317360489526,0.20004300464811298,6.116039798249046,0.0,1.220615293191004,2.4489133984168068,5.035268397053091,0.11766875671476093,-0.04320314719978529,0.0,446.4483053674258,448.0368388873334,447.06860364315065,447.69066634258047
2.940000000000002,0.48358138856195476,2.45318142532102,19.23786783995896,0.2069976340250559,6.11320654331854,0.0,1.3132373693906596,2.5561556167109107,4.982958125535752,0.11214297425761638,-0.05679229064954546,0.0,423.0482465335597,421.87476794948066,423.7345827493947,423.27192585075045
3.000000000000002,0.5663188322149811,2.611201994661952,19.54163533488456,0.21390310728673345,6.109650395498761,0.0,1.4448749932596943,2.711670080233353,5.141376633830345,0.12041271485077065,-0.06474797339305792,0.0,490.5443257521068,489.9509852428188,490.18958851511024,490.8142533525285
3.0600000000000023,0.6563886578715055,2.777913618080464,19.851273718615857,0.22186187223616916,6.1054759746286,0.0,1.5577318347065532,2.845926807508356,5.179217754186553,0.14986381741767524,-0.08158014609684656,0.0,456.58981242082115,455.2410430710454,454.6099420990856,456.9792334463609
3.1200000000000023,0.7531615164228558,2.9526397357711662,20.162330483524432,0.23138660632859231,6.100265056354365,0.0,1.6684010740345059,2.978949546718405,5.188714717653057,0.17229609449900568,-0.1002960766908393,0.0,448.34704060772395,446.8171668504469,448.0209969451806,449.8647089603078
3.1800000000000024,0.8565931783995722,3.135411565576231,20.473495670265724,0.24131376663585868,6.093900168523758,0.0,1.7797864149529785,3.1141719771822665,5.182835462562529,0.1460486322975163,-0.12132541372972266,0.0,445.9670026173518,444.2354999770887,445.3057802475975,443.1786743303292
3.2400000000000024,0.9666000876573636,3.3261709070931036,20.7831277927813,0.24999725726487565,6.086273524936338,0.0,1.887679339218777,3.24504958289329,5.137821982584584,0.1419398667556049,-0.14235032398285288,0.0,433.8572607283418,432.0724146208887,433.0737294208522,432.74809820722646
3.3000000000000025,1.0824940840553838,3.5240203507138217,21.08656253857174,0.25867286573632065,6.078222397663559,0.0,1.9760667739102358,3.3504949430612205,4.9768869645667415,0.14942748500986916,-0.12149562940546743,0.0,391.43032845193704,393.3472097795434,392.1451672792122,392.86276298737823
3.3600000000000025,1.2045720567569973,3.729249589289597,21.383903130881684,0.2674434826560841,6.070751401821642,0.0,2.0937472510351056,3.4910350473669522,4.933971195616371,0.13873105011336534,-0.131363231765055,0.0,435.39507447210354,434.5540130079771,434.13149160990486,433.2533780157977
3.4200000000000026,1.3341790683059174,3.9434527490628972,21.680141795991634,0.27522286261137463,6.063179724428551,0.0,2.227054314272556,3.64953284433063,4.93984853384647,0.0970748703375865,-0.11747447692942349,0.0,451.2648554907511,452.37046316968,453.60086225591687,450.25659459391346
3.4800000000000026,1.472248619491669,4.167673082382025,21.978095685066297,0.28157670005970736,6.055658445143596,0.0,2.3757681744799015,3.824704767123555,4.990925910437185,0.11938271485643433,-0.14980061950304635,0.0,469.28589750351534,466.7552115160283,467.5697133028588,469.31369576563145
3.5400000000000027,1.618721834759042,4.401697699261427,22.27629260472279,0.2888056729697155,6.046968845459148,0.0,2.5073149377469295,3.9764637394255904,4.948388547819019,0.12259511820802033,-0.136388540708215,0.0,438.4366283123875,439.52976259969404,440.1797190134532,440.45876955323314
3.6000000000000028,1.7730918219226592,4.644756029154763,22.571342473815076,0.2958083073871727,6.038868873144601,0.0,2.63892560777485,4.125826535609819,4.886125680279618,0.10110713182464211,-0.13235977997035983,0.0,434.2188790370556,434.5395139783835,434.9127676987506,433.12116019830177
3.660000000000003,1.9351682377031199,4.896483125627819,22.86140171619531,0.3023001387397759,6.030405229069549,0.0,2.764190306634495,4.26536543967467,4.782292961411,0.1195363567297739,-0.170649299887807,0.0,421.5340022365579,418.19003681523975,420.48657165226666,422.09127563278514
3.720000000000003,2.106521542341062,5.158521308875341,23.15116753370142,0.3100230118383722,6.019880967966316,0.0,2.9483264903241277,4.469423982245506,4.8749577101338675,0.14261607246657043,-0.1871737112609317,0.0,486.86495947623644,485.5997747123847,487.09544750393616,488.83192212819955
3.780000000000003,2.287883464322569,5.431499171026239,23.441977961808284,0.3182366566216057,6.008533682492686,0.0,3.097856774250619,4.6301753488122985,4.817950666516584,0.12188356120254458,-0.19332570019142462,0.0,441.6870249351014,441.1441260937513,442.3330859870708,440.6392141498607
3.840000000000003,2.478002241139518,5.713767264601233,23.727960844234154,0.32604996744082904,5.997420905142654,0.0,3.2402074639461778,4.779045818542241,4.7143333590814995,0.14312383602123718,-0.17259169747487466,0.0,425.7785703344731,427.51394416836,425.92710038586864,427.7562360346953
3.900000000000003,2.677674474726659,6.005970000346026,24.0103917029185,0.3343352736863743,5.986843566949641,0.0,3.416199586977247,4.961292829507724,4.698896832375018,0.12541869276459996,-0.18494251104178205,0.0,459.8718907999153,458.8632721964565,458.8579181885491,457.4667456727297
3.960000000000003,2.8889206953358957,6.310087178012633,24.294358639997693,0.34144357693717087,5.97565623484209,0.0,3.626025841491303,5.175953783205808,4.764932549456926,0.09860157950438271,-0.18966229920754865,0.0,488.3103354791351,487.92767512329897,489.05736307087494,487.0662744084922
4.020000000000002,3.111908533469534,6.6260358973712865,24.57903754779531,0.34713336976565845,5.964437468240137,0.0,3.8076034131013343,5.355637222701141,4.723379451565627,0.08596130020064548,-0.18209843770789363,0.0,456.1254332169153,456.6962669380266,456.412574168147,455.4096854821416
4.080000000000001,3.3457648513768,6.952584953840134,24.860563528718924,0.35219425408904037,5.953691922648421,0.0,3.988255166453091,5.529248838054829,4.659989944924016,0.0809113069496119,-0.17367950595711365,0.0,450.0533941117042,450.70392682785234,451.46680209876905,451.06474324173286
4.14,3.591380418965991,7.290328928020336,25.14028339658531,0.35741595543876503,5.943402106967767,0.0,4.199463795531467,5.728650990347305,4.662672664453161,0.09707737133535092,-0.16746005895683636,0.0,475.29200840565136,475.7424126923864,474.5718068412821,475.8169975694832
4.199999999999998,3.8481730852467657,7.638416949297339,25.41568251733801,0.3629937625329047,5.933286876363601,0.0,4.360889365996581,5.8743390508592395,4.5169763169626895,0.08311873895446527,-0.1709389927691917,0.0,426.1152591903714,425.789076400322,426.6912661324982,425.5051910536359
4.259999999999997,4.11555698630373,7.9960126713135296,25.68427292638181,0.36813727180921774,5.922732420946716,0.0,4.5524496569593325,6.045373620801732,4.43522590704758,0.09048279433573511,-0.18835530749710705,0.0,449.5163027455593,448.0724736222696,451.386366473961,451.98632118105326
4.319999999999996,4.393842939681587,8.363169968093425,25.946054978649503,0.37305674490583485,5.911447088538367,0.0,4.724389059819994,6.193153459329073,4.290413900468843,0.05382397945826092,-0.18756208790384032,0.0,429.15368038823044,429.1852692673969,430.71199505910874,427.6046363729749
4.379999999999995,4.682729125934275,8.739317011139901,26.199437633728376,0.37668655583520483,5.901014614892366,0.0,4.905732712279869,6.344866172672306,4.155247150527881,0.07129409181222365,-0.15523837283287314,0.0,432.83393179071345,435.5157056526753,432.6220265030542,434.09360984177584
4.439999999999993,4.984056728658151,9.125855583825256,26.447970940875177,0.38119751841347327,5.891661152951922,0.0,5.138812641810625,6.539356686425499,4.127934216059216,0.08200063138739049,-0.15722761287596426,0.0,473.0709446546075,472.8963146711297,473.9066494310115,474.73313184387973
4.499999999999992,5.297771448630492,9.522497814960122,26.690906205363415,0.3859898340849872,5.882193226870548,0.0,5.318803920266229,6.68194772877957,3.969571465921046,0.07523597771874062,-0.15896469959528947,0.0,429.2631620820712,429.0911005218826,429.19651543780526,428.6271674516063
4.559999999999991,5.622109126686234,9.927433072856624,26.923687640152597,0.39022898287865715,5.872610717229289,0.0,5.492932221620525,6.8157833434299135,3.7896282710407645,0.0594017630125039,-0.1612370926071863,0.0,421.8602932491975,421.63822556384787,421.99099434387324,420.625511477801
4.6199999999999894,5.958680896048484,10.341841970836633,27.149208131379414,0.3941076310954701,5.862816399020307,0.0,5.726401054565533,6.997369994775568,3.7266336614397266,0.07347416113854616,-0.16757021966339922,0.0,466.2917423258085,465.7724990940948,465.0642254142111,466.16830233496364
4.679999999999988,6.30922181672908,10.766971549047188,27.370531557117374,0.3982189431760492,5.852469741498478,0.0,5.958582567351619,7.173170753529929,3.64973288532737,0.05611075007797376,-0.1845899118255502,0.0,463.7507969233975,462.3839918366396,464.6552708513227,463.29488609625093
4.739999999999987,6.673076381535839,11.201979353384855,27.58566782741442,0.4015181402116301,5.841477442957936,0.0,6.170318522284516,7.326664077491015,3.5207808667111165,0.05263881550664469,-0.18057364919804125,0.0,446.90422594089017,447.1992838922376,446.93195965188363,446.65080267156145
4.799999999999986,7.0512978054303534,11.647412823853987,27.79599060651376,0.40565297683435286,5.831116256548626,0.0,6.437203736251605,7.520426291481929,3.4884487413840723,0.0898890794733856,-0.16034244636402634,0.0,483.32102021356167,484.8175393719973,482.2405581636117,485.04984777931884
4.859999999999984,7.445583536244017,12.104373337075724,28.00412594674431,0.4115965123245342,5.822072118014315,0.0,6.705617929346991,7.7110637445277606,3.447817049439397,0.1129536447562572,-0.1363422595128724,0.0,484.61759075502613,486.3990913321045,482.86233285886397,484.6070683547056
4.919999999999983,7.853499481767616,12.57069796946815,28.204994704637187,0.41842337219496617,5.813910155425072,0.0,6.891824075146832,7.833041703742351,3.247538950064133,0.11538494694779611,-0.1354213663013192,0.0,429.1689760830119,429.2293453238283,427.44854326199254,427.6678477338197
4.979999999999982,8.273434161972709,13.044971595069832,28.395224471479764,0.4265818191674411,5.805350558764182,0.0,7.10607259767705,7.975933161312407,3.0927005314075324,0.16030519218147818,-0.16384864171319813,0.0,448.6614423938149,446.32701692094565,444.9973614606249,448.67633825332723
5.0399999999999805,8.706464752854897,13.527972388514979,28.576383424854686,0.43626152000162755,5.795401145018941,0.0,7.328367751175887,8.123965583333366,2.9448587224687133,0.16329736620120933,-0.17009251791059507,0.0,451.9059730868404,451.3763702222374,452.56508263692916,452.8301659271297
